,id,county,chci09,chci10,chci11,chci12,chci13,chci14,chci15,chci16,chci17,pop09,pop10,pop11,pop12,pop13,pop14,pop15,pop16,pop17,chcig,chcigr,popg,popgr,fips
2661,48271,"Kinney County, Texas",121.93,122.66,124.5,120.48,117.71,117.25,115.56,117.06,121.21,2312,2491,2607,2533,2552,2551,2613,2565,2662,-0.72,-0.005905027,350,0.151384083,48271
2662,48273,"Kleberg County, Texas",127.87,128.53,129.25,129.16,129.53,130.64,132.31,133.68,133.54,16193,17807,18015,18026,18059,17912,17767,17682,17405,5.67,0.04434191,1212,0.074847156,48273
2663,48275,"Knox County, Texas",122.48,122.17,121.68,122.46,122.71,124.73,126.71,128.87,131.19,2616,2724,2627,2604,2606,2594,2552,2504,2452,8.71,0.071113651,-164,-0.062691131,48275
2664,48277,"Lamar County, Texas",131.28,131.81,131.45,131.43,131.74,132.11,131.93,131.98,132.48,32405,32752,32891,33070,33110,33078,33228,33524,33509,1.2,0.009140768,1104,0.034068817,48277
2665,48279,"Lamb County, Texas",120.79,121.12,121.6,122.06,121.31,121.62,124.62,124.87,124.14,8555,8709,8696,8674,8617,8665,8607,8545,8451,3.35,0.027734084,-104,-0.012156634,48279
2666,48281,"Lampasas County, Texas",128.34,130.74,132.89,134.75,135.06,137.29,137.69,138.71,137.96,13437,13165,13179,13318,13427,13608,13768,13907,14175,9.62,0.074957145,738,0.054922974,48281
2667,48283,"La Salle County, Texas",110.2,111.23,105.66,104.91,105.23,114.49,115.81,116.29,120.25,3635,4314,4282,4271,4263,4411,4455,4784,5094,10.05,0.091197822,1459,0.401375516,48283
2668,48285,"Lavaca County, Texas",123.88,124.2,124.64,125.71,126.45,126.34,127.3,128.73,130.49,12767,13511,13588,13605,13640,13665,13578,13622,13710,6.61,0.053358088,943,0.073862301,48285
2669,48287,"Lee County, Texas",125.4,125.65,125.26,125.07,127.72,128.65,129.41,129.37,130.3,10384,10784,10930,10918,11020,11035,11155,11285,11512,4.9,0.03907496,1128,0.108628659,48287
2670,48289,"Leon County, Texas",125.41,124.7,125.85,127.53,128.81,130.98,130.48,130.54,129.54,11512,11805,11846,11935,11865,11819,11843,11819,11682,4.13,0.032931983,170,0.014767199,48289
2671,48291,"Liberty County, Texas",120.94,120.34,121.02,121.31,120.82,121.42,121.91,121.95,121.68,48027,48349,48690,49137,49565,50170,50708,51374,52195,0.74,0.006118737,4168,0.086784517,48291
2672,48293,"Limestone County, Texas",120.21,122.01,123.9,125.07,124.67,125.45,126.25,126.57,126.61,15033,15825,15934,15923,16010,16006,15970,15761,16048,6.4,0.053240163,1015,0.067518127,48293
2673,48295,"Lipscomb County, Texas",128.19,131.53,128.66,129.87,131.04,130.76,129.96,129.65,130.79,1945,2046,2081,2111,2117,2182,2221,2281,2266,2.6,0.020282393,321,0.16503856,48295
2674,48297,"Live Oak County, Texas",123.03,125.21,125.34,125.41,127.34,128.29,125.63,124.15,124,7941,8237,8307,8297,8445,8506,8583,8642,8735,0.97,0.007884256,794,0.099987407,48297
2675,48299,"Llano County, Texas",139.19,140.72,141.22,140.36,139.62,141.19,142.19,140.18,140.6,14195,14809,14957,14985,15087,14934,15168,15551,16163,1.41,0.010130038,1968,0.138640366,48299
2676,48301,"Loving County, Texas",151.98,130.41,121.86,121.97,126.51,121.7,120.67,121.8,124.23,77,39,56,82,76,76,106,67,64,-27.75,-0.182589814,-13,-0.168831169,48301
2677,48303,"Lubbock County, Texas",138.34,139.7,139.56,139.97,140.81,141.26,140.72,141.65,142.11,146454,157203,159956,163296,165648,167941,169930,172556,174904,3.77,0.027251699,28450,0.194258948,48303
2678,48305,"Lynn County, Texas",120.17,121.38,123.78,125.15,124.99,125.91,125.85,126.2,125.72,3659,3851,3825,3827,3807,3817,3771,3712,3809,5.55,0.046184572,150,0.040994807,48305
2679,48307,"McCulloch County, Texas",127.46,127.88,128.96,129.87,124.98,126.59,126.42,127.28,128.05,5365,5651,5729,5643,5756,5827,5881,5825,5832,0.59,0.004628903,467,0.087045666,48307
2680,48309,"McLennan County, Texas",132.52,133.26,134.07,134.86,135.3,135.63,136.32,136.63,137.31,130081,137142,138942,141235,143069,144506,145233,146233,148119,4.79,0.036145487,18038,0.138667446,48309
2681,48311,"McMullen County, Texas",127.37,124.22,120.21,117.41,112.45,111.71,125.34,129.16,133.9,689,648,523,528,440,457,544,474,401,6.53,0.051267959,-288,-0.417997097,48311
2682,48313,"Madison County, Texas",123.17,122.86,120.96,123.26,125.05,123.24,122.66,123.25,124.48,8804,8873,8650,8777,8876,9150,9569,9866,9671,1.31,0.010635707,867,0.098477965,48313
2683,48315,"Marion County, Texas",125.41,125.07,126.81,126.26,127.22,130.59,130.65,127.79,128.99,7836,8063,8015,7947,7905,7837,7764,7758,7653,3.58,0.028546368,-183,-0.023353752,48315
2684,48317,"Martin County, Texas",119.68,118.65,118.65,115.76,115.81,122.86,127.63,128.19,131.23,3049,2852,2849,2949,3013,3011,3117,3221,3257,11.55,0.096507353,208,0.068219088,48317
2685,48319,"Mason County, Texas",137.25,138.49,137.79,138.48,137.23,135.76,133.64,136.64,135.03,2630,2747,2827,2902,2978,3069,3053,3099,3071,-2.22,-0.016174863,441,0.167680608,48319
2686,48321,"Matagorda County, Texas",123.41,124.42,125.69,125.8,124.16,123.59,124.15,125.31,124.49,23314,23533,23464,23395,23715,23862,23859,23821,23972,1.08,0.008751317,658,0.028223385,48321
2687,48323,"Maverick County, Texas",109.28,109.95,109.22,109.77,110.1,110.68,110.49,111.16,111.8,27801,29215,29841,30316,30699,31380,31775,31876,32205,2.52,0.023060029,4404,0.158411568,48323
2688,48325,"Medina County, Texas",128.39,129.58,129.71,130.89,131.66,130.58,131.53,132.39,133.31,27779,28979,29470,29990,30444,30808,31240,31732,32337,4.92,0.038320741,4558,0.16408078,48325
2689,48327,"Menard County, Texas",121.37,125.98,126.56,130.41,128.21,127.66,127.64,126.21,125.87,1528,1646,1579,1533,1432,1484,1550,1544,1638,4.5,0.037076708,110,0.071989529,48327
2690,48329,"Midland County, Texas",134.98,135.06,134.92,135.3,136.4,136.87,138.02,138.65,138.98,77254,81841,84025,86389,88660,91181,94044,96774,99639,4,0.02963402,22385,0.289758459,48329
2691,48331,"Milam County, Texas",124.72,126.79,127.41,126.58,127.39,128.69,129.2,128.97,128.9,16099,16526,16463,16455,16669,16333,16292,16346,16592,4.18,0.033515074,493,0.03062302,48331
2692,48333,"Mills County, Texas",126.12,127.83,127.64,128.24,134.05,136.34,136.38,135.58,135.23,3623,3553,3474,3391,3409,3300,3347,3307,3346,9.11,0.072232794,-277,-0.076455976,48333
2693,48335,"Mitchell County, Texas",121.17,121.21,122.12,120.88,120.05,120.97,120.77,121.05,122.19,6499,6520,6495,6444,6328,6315,6352,6156,5961,1.02,0.008417925,-538,-0.082781966,48335
2694,48337,"Montague County, Texas",126.86,130.38,129.19,129.23,130.4,130.59,129.96,128.93,130.56,13573,13762,13746,13644,13704,13667,13604,13579,13601,3.7,0.02916601,28,0.002062919,48337
2695,48339,"Montgomery County, Texas",141.67,142.5,143.01,143.1,143.46,144.57,144.84,145.78,146.91,261317,273731,284820,295062,304117,314567,325211,336470,348041,5.24,0.036987365,86724,0.331872783,48339
2696,48341,"Moore County, Texas",117.26,119.62,120.89,118.66,116.66,116.19,113.35,113.95,114.58,11528,12244,12168,12593,12808,12929,12889,12804,12664,-2.68,-0.022855194,1136,0.098542679,48341
2697,48343,"Morris County, Texas",133.9,132.62,130.31,129.82,128.5,129.06,130.25,132.49,133.21,8736,8967,9046,8914,8887,8883,8886,8836,8873,-0.69,-0.005153099,137,0.015682234,48343
2698,48345,"Motley County, Texas",131.71,133.7,131.01,133.23,130.35,130.96,129.11,132.34,133.83,825,784,720,772,728,743,716,707,742,2.12,0.016095968,-83,-0.100606061,48345
2699,48347,"Nacogdoches County, Texas",134.51,135.23,135.71,136.66,135.95,137.4,138.11,137.81,138.39,32913,35551,35935,36361,36617,36851,37136,37254,37299,3.88,0.028845439,4386,0.133260414,48347
2700,48349,"Navarro County, Texas",125.21,127.21,126.55,128.39,128.5,127.91,127.06,126.99,127.56,30532,30196,30356,30481,30719,30917,31308,31446,31447,2.35,0.018768469,915,0.029968558,48349
2701,48351,"Newton County, Texas",120.63,122.01,122.47,123.73,123.95,123.55,124.41,124.76,126.7,9766,9887,9919,9815,9753,9714,9621,9291,9862,6.07,0.050319158,96,0.009830023,48351
2702,48353,"Nolan County, Texas",127.19,126.9,124.73,124.35,123.78,124.51,125.07,126.02,126.2,9487,9867,9912,9760,9761,9743,9762,9791,9757,-0.99,-0.007783631,270,0.028459998,48353
2703,48355,"Nueces County, Texas",130.9,131.01,132.16,131.78,132.12,132.95,132.95,133.44,133.85,199909,211489,214075,217032,220055,223318,226272,229139,231828,2.95,0.022536287,31919,0.159667649,48355
2704,48357,"Ochiltree County, Texas",123.12,123.99,122.67,120.4,121.44,123.51,124.66,125.45,126.35,5529,5864,6033,6222,6162,6214,6282,6174,6192,3.23,0.026234568,663,0.119913185,48357
2705,48359,"Oldham County, Texas",133.71,139.91,138.55,135.28,144.51,143.25,141.53,140.52,141.38,1315,1247,1311,1323,1290,1201,1166,1192,1159,7.67,0.05736295,-156,-0.118631179,48359
2706,48361,"Orange County, Texas",129.62,129.03,128.5,129.33,129.64,131.03,132.14,132.6,133.21,54125,54138,54483,54523,54649,55034,55379,55812,55998,3.59,0.027696343,1873,0.034605081,48361
2707,48363,"Palo Pinto County, Texas",124.73,124.93,125.88,126.41,127.14,128.91,129.51,129.85,131.02,18107,18615,18688,18728,18777,18869,18819,18947,19131,6.29,0.050428926,1024,0.056552714,48363
2708,48365,"Panola County, Texas",126.98,126.16,126.19,125.87,127.33,127.37,128.71,130.52,131.41,15371,15544,15734,15953,15939,16055,16015,15929,15842,4.43,0.034887384,471,0.030642118,48365
2709,48367,"Parker County, Texas",134.9,137.81,139.01,139.87,140.95,141.62,141.85,142.33,142.27,70567,73335,75500,77200,78591,79808,81156,82867,84550,7.37,0.054633062,13983,0.198152111,48367
2710,48369,"Parmer County, Texas",115,116.61,115.71,114.59,116.53,117.94,119.31,119.88,121.05,5737,6017,6010,6084,6061,6081,6038,6005,6073,6.05,0.052608696,336,0.058567195,48369
2711,48371,"Pecos County, Texas",115.46,114.87,115.93,114.61,117.47,116.04,115.87,115.63,116.09,10191,10143,10263,10309,10399,10506,10658,10590,10631,0.63,0.005456435,440,0.043175351,48371
2712,48373,"Polk County, Texas",122.55,122.7,124.1,124.94,123.83,124.97,125.96,125.74,125.1,32973,32493,32433,32316,32513,32665,32916,33339,33538,2.55,0.020807834,565,0.017135232,48373
2713,48375,"Potter County, Texas",125.65,125.64,126.36,126.42,126.41,126.45,125.87,125.66,126.09,74784,74629,74979,75406,75829,76312,76622,76661,76469,0.44,0.003501791,1685,0.022531558,48375
2714,48377,"Presidio County, Texas",103.27,107.83,108.86,117.66,116.42,116.28,121.82,118.99,110.24,4601,4771,4981,5000,4968,4840,4834,4652,4517,6.97,0.06749298,-84,-0.018256901,48377
2715,48379,"Rains County, Texas",126.13,126.29,127.87,126.97,125.38,126.41,126.58,124.6,125.57,7763,7667,7830,7828,7968,7964,8065,8146,8196,-0.56,-0.004439864,433,0.055777406,48379
2716,48381,"Randall County, Texas",145.99,146.46,146.85,146.61,146.72,147.39,147.08,146.86,147.72,67860,74274,75820,77392,79407,80992,82432,83799,85467,1.73,0.011850127,17607,0.259460654,48381
2717,48383,"Reagan County, Texas",111.82,115.08,113.49,109.83,109.9,111.22,115.38,118.24,117.47,1756,1918,1981,2089,2132,2289,2366,2344,2352,5.65,0.050527634,596,0.339407745,48383
2718,48385,"Real County, Texas",128.98,129.53,126.9,131.4,130.7,132.58,133.94,132.66,131.5,2173,2311,2447,2500,2479,2522,2481,2483,2418,2.52,0.019537913,245,0.112747354,48385
2719,48387,"Red River County, Texas",121.01,119.32,120.54,123.44,126.1,125.84,126.15,126.81,128.65,9268,9234,9217,9187,9257,9040,9003,8953,8888,7.64,0.063135278,-380,-0.041001295,48387
2720,48389,"Reeves County, Texas",106.5,105.03,107.66,111.42,111.57,111.81,111.36,111.92,113.07,7306,7996,8659,9134,9151,9185,9511,9615,9773,6.57,0.061690141,2467,0.33766767,48389
2721,48391,"Refugio County, Texas",118.23,119.8,121.76,122.71,123.49,122.62,123.39,123.32,125.09,5040,5044,4945,4951,4959,4954,4936,4974,4936,6.86,0.058022499,-104,-0.020634921,48391
2722,48393,"Roberts County, Texas",150.74,149.98,151.25,152.84,146.16,148.42,147.9,147.28,146.16,621,616,625,669,716,645,616,619,597,-4.58,-0.030383442,-24,-0.038647343,48393
2723,48395,"Robertson County, Texas",124.76,125.28,124.44,126.76,125.96,128.4,128.55,131,129.06,10444,11037,10973,10978,10969,10976,10974,11091,11278,4.3,0.034466175,834,0.079854462,48395
2724,48397,"Rockwall County, Texas",147.47,149.31,148.84,149.29,150.43,150.86,150.94,152.15,153.8,45695,46366,48525,50331,51866,53527,55187,56673,58304,6.33,0.042923985,12609,0.275938286,48397
2725,48399,"Runnels County, Texas",124.85,125.79,125.28,126.02,124.82,124.99,127.61,128.01,128.28,6905,7232,7232,7131,7017,6911,6994,7049,6993,3.43,0.027472968,88,0.012744388,48399
2726,48401,"Rusk County, Texas",127.38,127.89,127.44,126.73,126.64,127.04,127.44,128.22,129.06,32616,35118,35645,36039,36381,36884,36246,36050,36180,1.68,0.013188884,3564,0.109271523,48401
2727,48403,"Sabine County, Texas",125.76,126.12,127.68,128.63,127.48,127.95,128.34,128.98,130.81,7611,7854,7883,7791,7828,7688,7630,7512,8040,5.05,0.040155852,429,0.056365786,48403
2728,48405,"San Augustine County, Texas",120.61,121.02,122.01,121.36,123.12,121.68,122.97,124.59,125.98,6028,6180,6285,6160,6357,6415,6347,6239,6140,5.37,0.044523671,112,0.01857996,48405
2729,48407,"San Jacinto County, Texas",122.22,122.35,125.2,125.52,125.73,126.35,125.57,124.41,124.57,16940,17623,17729,18009,18227,18492,18655,18970,19122,2.35,0.019227622,2182,0.128807556,48407
2730,48409,"San Patricio County, Texas",124.6,124.65,125.29,126.09,125.72,126.09,126.56,126.28,126.54,41440,41003,41038,41116,41136,41403,41749,42209,42404,1.94,0.015569823,964,0.023262548,48409
2731,48411,"San Saba County, Texas",127.3,129.06,129.45,127.2,124.3,124.55,124.9,123.14,123.77,3719,4038,4119,4141,4295,4239,4207,4172,4159,-3.53,-0.027729772,440,0.118311374,48411
2732,48413,"Schleicher County, Texas",122.12,126.51,126.74,127.24,129.44,126.42,127.13,127.04,126.36,1923,2095,2050,2068,1951,1892,1903,1961,1963,4.24,0.034719948,40,0.020800832,48413
2733,48415,"Scurry County, Texas",126.37,125.79,125.86,125.94,125.81,126.76,128.28,127.8,127.81,10136,10689,10896,11058,11061,11151,11171,11161,11184,1.44,0.01139511,1048,0.103393844,48415
2734,48417,"Shackelford County, Texas",136.08,139.96,134.38,134.22,136.88,135.32,134.21,136.2,140.09,1930,2002,2120,2273,2303,2269,2308,2234,2232,4.01,0.02946796,302,0.156476684,48417
2735,48419,"Shelby County, Texas",123.49,123.62,123.33,124.05,125.28,124.88,126.45,125.76,125.99,17187,16735,16365,16278,16451,16446,16397,16393,16398,2.5,0.020244554,-789,-0.04590679,48419
2736,48421,"Sherman County, Texas",126.09,126.09,126.81,127.35,128.19,127.09,126.43,127.62,126.16,1718,1858,1853,1803,1841,1966,2045,2081,2077,0.07,0.000555159,359,0.208963912,48421
2737,48423,"Smith County, Texas",136.53,137.73,138.1,138.26,138.1,138.62,138.33,138.11,138.89,125997,129159,131447,133303,135571,137881,140170,142257,144635,2.36,0.017285578,18638,0.147924157,48423
2738,48425,"Somervell County, Texas",136.69,140.97,142.51,141.24,141.56,140.26,136.32,133.81,136.37,4860,5314,5546,5694,5677,5705,5895,5923,5975,-0.32,-0.002341064,1115,0.229423868,48425
2739,48427,"Starr County, Texas",99.05,101.38,100.32,98.71,98.75,101.36,100.71,102.19,103.16,31413,32826,33269,33547,33797,34468,34607,34711,34979,4.11,0.041494195,3566,0.11351988,48427
2740,48429,"Stephens County, Texas",125.61,127.49,125.46,127,129.3,129.61,131.48,128.99,129.83,6190,6363,6470,6441,6342,6260,6416,6566,6435,4.22,0.033596051,245,0.039579968,48429
2741,48431,"Sterling County, Texas",125.58,130.33,124.53,128.8,128.54,131.9,130.75,134.3,132.72,769,750,796,827,867,898,876,793,779,7.14,0.056856187,10,0.013003901,48431
2742,48433,"Stonewall County, Texas",136.11,136.09,136.5,135.48,128.4,128.44,127.18,125.4,126.91,951,1027,1048,1074,1006,1014,1012,886,793,-9.2,-0.067592389,-158,-0.166140904,48433
2743,48435,"Sutton County, Texas",117.58,116.39,118.72,122.09,126.21,123.62,124.81,124.17,125.6,2634,2603,2824,2546,2570,2569,2524,2535,2673,8.02,0.068208879,39,0.014806378,48435
2744,48437,"Swisher County, Texas",123.48,125.2,126.07,127.68,127.62,126.67,127.36,127.6,124.66,4677,5019,4974,5004,4945,4975,4956,5041,5034,1.18,0.009556203,357,0.076330981,48437
2745,48439,"Tarrant County, Texas",139.83,140.6,140.76,140.89,141.36,141.71,142.49,143.24,143.4,1061459,1085929,1111319,1135356,1159411,1184855,1210423,1235550,1263581,3.57,0.025531002,202122,0.190419036,48439
2746,48441,"Taylor County, Texas",136.2,137.31,137.59,138.05,138.25,138.59,138.71,138.34,138.69,77388,78960,79898,80720,80668,81156,81434,81927,82140,2.49,0.018281938,4752,0.061404869,48441
2747,48443,"Terrell County, Texas",131.59,128.79,129.55,124.46,125.21,125.82,128.61,125.82,128.97,602,632,730,801,690,669,739,648,561,-2.62,-0.019910328,-41,-0.068106312,48443
2748,48445,"Terry County, Texas",117.41,118.9,118.9,119.33,121.47,119.32,119,118.28,118.91,7693,7882,8074,8061,8135,8053,8027,8062,8153,1.5,0.012775743,460,0.059794618,48445
2749,48447,"Throckmorton County, Texas",128.46,130.66,132.19,132.42,133.58,136.49,136.55,131.95,132.06,1231,1311,1308,1196,1186,1128,1137,1127,1116,3.6,0.028024288,-115,-0.093419984,48447
2750,48449,"Titus County, Texas",122.08,122.2,121.71,123.3,122.93,122.28,123.31,123.36,124,17345,18520,18825,18937,19246,19447,19551,19669,19787,1.92,0.015727392,2442,0.140789853,48449
2751,48451,"Tom Green County, Texas",132.85,133.45,134.52,134,134.38,134.21,134.91,135.72,136.83,66619,67208,68062,69299,70443,71700,72819,74147,74694,3.98,0.0299586,8075,0.121211666,48451
2752,48453,"Travis County, Texas",152.67,153.26,154.11,154.51,155.08,155.37,156.2,156.64,157.86,632711,621227,640244,661131,687221,714301,742369,767787,795223,5.19,0.033994891,162512,0.256850284,48453
2753,48455,"Trinity County, Texas",125.82,124.72,122.43,122.76,123.67,125.31,126.05,127.36,127.44,9790,10153,10206,10090,10431,10576,10594,10493,10599,1.62,0.012875536,809,0.082635342,48455
2754,48457,"Tyler County, Texas",128.81,128.02,127.5,125.77,127.22,128.05,127.86,127.32,128.13,14281,15260,15241,15387,15423,15413,15102,15013,15046,-0.68,-0.005279093,765,0.053567677,48457
2755,48459,"Upshur County, Texas",129.75,130.19,130.31,130.13,128.64,129.32,129.76,130.74,131.47,25133,26067,26361,26485,26649,26827,26951,27110,27470,1.72,0.013256262,2337,0.092985318,48459
2756,48461,"Upton County, Texas",118,119.85,123.48,121.48,120.12,121.2,120.17,120.37,123.24,2031,2331,2162,2129,2145,2057,2055,2152,2224,5.24,0.04440678,193,0.09502708,48461
2757,48463,"Uvalde County, Texas",118.7,122.25,121.72,121.31,120.69,121.23,121.83,121.52,122.18,15972,16159,16072,16217,16271,16392,16518,16580,16679,3.48,0.029317607,707,0.044264964,48463
2758,48465,"Val Verde County, Texas",114.7,116.9,117.28,117.02,117.49,117.97,118.58,119.96,120.43,28087,28626,28855,29004,29004,29230,29268,29121,29286,5.73,0.049956408,1199,0.042688788,48465
2759,48467,"Van Zandt County, Texas",125.64,126.01,126.38,126.63,128.01,129.22,130.14,130.9,131.56,35330,35745,35859,36011,36215,36255,36417,36590,37033,5.92,0.047118752,1703,0.048202661,48467
2760,48469,"Victoria County, Texas",129.38,129.48,130.17,129.93,130.05,130.33,131.65,132.75,133.48,54141,54847,55325,56137,56707,57384,58076,58697,59263,4.1,0.031689597,5122,0.094604828,48469
2761,48471,"Walker County, Texas",129.09,129.75,131.44,131.56,131.24,132.42,131.45,132.12,132.93,40541,41872,42663,43303,43956,44529,44515,45130,45996,3.84,0.029746688,5455,0.134555142,48471
2762,48473,"Waller County, Texas",128.58,130.26,130.61,130.65,130.64,129.38,129.14,128.59,129.39,20576,23580,24261,24843,24658,25028,24740,25346,26108,0.81,0.00629958,5532,0.268856921,48473
2763,48475,"Ward County, Texas",116.1,117.65,118.78,119.37,120.44,121.66,121.87,124.26,124.74,6294,6722,6725,6755,6873,6908,7008,7178,7213,8.64,0.074418605,919,0.146012075,48475
2764,48477,"Washington County, Texas",133.43,135.08,135.87,134.76,135.2,134.93,135.05,135.04,137.41,20763,21713,22287,22474,22619,22745,22846,23087,23225,3.98,0.029828374,2462,0.118576314,48477
2765,48479,"Webb County, Texas",117.29,117.5,118.49,118.78,119.17,119.07,119.86,120.22,121.02,120447,128485,131989,134890,137504,140551,142944,144764,147331,3.73,0.031801518,26884,0.223201906,48479
2766,48481,"Wharton County, Texas",124.5,124.02,124.95,123.23,123.33,123.82,124.28,125.8,126.98,25723,26319,26424,26483,26594,26671,26694,26867,26830,2.48,0.019919679,1107,0.043035416,48481
2767,48483,"Wheeler County, Texas",123.62,127.81,130.07,130.61,131.4,130.67,130.15,127.86,127.91,3180,3499,3547,3713,3743,3755,3791,3796,3748,4.29,0.034703122,568,0.178616352,48483
2768,48485,"Wichita County, Texas",134.57,133.59,133.88,134.77,135.11,135.99,136.62,136.84,137.17,78697,81757,82098,82540,82973,83341,83603,84134,83946,2.6,0.0193208,5249,0.066698858,48485
2769,48487,"Wilbarger County, Texas",124.8,125.36,127.83,129.43,129.12,129.84,128.73,127.2,127.78,8357,8365,8491,8463,8622,8669,8662,8704,8767,2.98,0.023878205,410,0.049060668,48487
2770,48489,"Willacy County, Texas",105.28,107.07,108.46,108.64,109.93,110.58,109.07,109.79,111.14,11925,13068,13452,13444,13502,13605,13541,13669,13593,5.86,0.055661094,1668,0.139874214,48489
2771,48491,"Williamson County, Texas",149.17,151.08,151.67,151.84,152,152.8,153.67,154.18,154.45,236876,248488,260870,272350,282809,294476,306409,319162,332250,5.28,0.035395857,95374,0.402632601,48491
2772,48493,"Wilson County, Texas",128.5,131.15,131.74,132,131.78,132.46,133.61,133.88,133.8,25283,27015,27784,28480,29095,29842,30423,31068,31631,5.3,0.041245136,6348,0.251077799,48493
2773,48495,"Winkler County, Texas",112.43,112.31,113.18,113.1,116.09,117.34,117.53,116.19,117.77,4074,4273,4290,4361,4432,4639,4584,4616,4590,5.34,0.04749622,516,0.126656848,48495
2774,48497,"Wise County, Texas",128.2,129.23,129.86,128.93,129.7,129.93,130.55,130.77,131.91,37325,37568,38364,38885,39444,40245,40786,41319,42293,3.71,0.028939158,4968,0.133101139,48497
2775,48499,"Wood County, Texas",128.31,130.08,130.61,131.36,131.51,132.62,132.02,132.72,131.79,28938,29402,30361,30295,30506,30601,30901,31212,31470,3.48,0.027121814,2532,0.087497408,48499
2776,48501,"Yoakum County, Texas",117.66,120.67,116.87,119.01,118.82,121.44,118.41,121.36,119.39,4478,4677,4681,4787,4808,4789,4832,4872,4877,1.73,0.014703383,399,0.089102278,48501
2777,48503,"Young County, Texas",125.24,124.61,126.09,126.93,127.42,128.77,129.93,131.49,133.27,12113,12557,12603,12642,12567,12486,12500,12468,12231,8.03,0.064116896,118,0.0097416,48503
2778,48505,"Zapata County, Texas",104.47,106.52,106.88,104.34,105.33,107.72,104.8,103.99,109.37,7525,7529,7690,7695,7823,7894,7958,7970,8034,4.9,0.046903417,509,0.067641196,48505
2779,48507,"Zavala County, Texas",106.69,107.25,108.72,109.96,110.4,111.13,111.53,111.83,111.47,6606,6470,6676,6733,6768,6850,6887,6922,6946,4.78,0.044802699,340,0.051468362,48507
2780,49001,"Beaver County, Utah",129.79,129.1,129.12,132.43,135.7,136.61,137.94,138.81,136.65,3589,3776,3818,3822,3838,3791,3752,3741,3800,6.86,0.052854611,211,0.05879075,49001
2781,49003,"Box Elder County, Utah",138.62,140.1,139.82,139.21,139.39,140.01,139.81,140,140.96,27287,27548,28242,28720,29132,29516,29835,30115,30559,2.34,0.016880681,3272,0.11991058,49003
2782,49005,"Cache County, Utah",150.92,150.85,150.7,151.07,151.63,151.26,151.25,151.72,152.08,49691,53913,55346,56998,57587,58448,58796,59367,60112,1.16,0.007686191,10421,0.209716045,49005
2783,49007,"Carbon County, Utah",132.64,131.94,131.68,132.22,131.97,132.85,134.69,134.7,135.9,12292,13085,13202,13288,13303,13211,13145,13164,13094,3.26,0.024577805,802,0.065245688,49007
2784,49009,"Daggett County, Utah",130.39,133.17,132.36,131.98,134.25,133.51,136.61,135.73,130.75,544,640,670,666,591,509,521,530,494,0.36,0.002760948,-50,-0.091911765,49009
2785,49011,"Davis County, Utah",149.96,150.94,151.33,151.66,151.49,152.12,152.1,152.6,153.33,160517,164053,168888,172905,176508,180625,184501,188855,193263,3.37,0.022472659,32746,0.204003314,49011
2786,49013,"Duchesne County, Utah",131.47,132.88,133.75,133.68,133.45,133.14,132.92,132.33,132.74,9062,9955,10282,10594,10930,11116,11317,11447,11586,1.27,0.009659998,2524,0.278525712,49013
2787,49015,"Emery County, Utah",131.91,132.74,132.08,132,132.22,131.98,132.12,133.67,135.63,6063,6344,6529,6602,6603,6595,6570,6394,6356,3.72,0.028201046,293,0.048325911,49015
2788,49017,"Garfield County, Utah",136.92,138.59,138.92,139.95,139.48,140.18,137.83,137.81,138.68,3063,3306,3432,3460,3373,3369,3334,3296,3375,1.76,0.012854221,312,0.101860921,49017
2789,49019,"Grand County, Utah",137.69,138.75,141.82,140.94,143.14,141.34,141.21,144.78,145.91,6293,6184,6303,6240,6445,6637,6543,6711,6556,8.22,0.059699325,263,0.041792468,49019
2790,49021,"Iron County, Utah",143.07,143.94,143.97,143.85,143.88,144.84,146.15,145.75,145.84,20448,22930,23610,24136,24601,25038,25604,26157,26912,2.77,0.019361152,6464,0.316118936,49021
2791,49023,"Juab County, Utah",132.63,133.28,134.17,133.08,134.18,135.23,135.37,136.09,136.13,5329,5443,5616,5662,5686,5732,5742,5830,5986,3.5,0.026389203,657,0.123287671,49023
2792,49025,"Kane County, Utah",134.32,139.6,143.84,145.02,143.69,144.83,144.48,145.19,146.39,4286,4769,5007,5011,5048,4977,5140,4998,5029,12.07,0.089860036,743,0.17335511,49025
2793,49027,"Millard County, Utah",133.65,134.37,134.64,134.28,133.93,134.3,135.49,136.9,137.46,6888,7263,7350,7487,7557,7614,7609,7634,7663,3.81,0.028507295,775,0.112514518,49027
2794,49029,"Morgan County, Utah",145.91,147,146.54,148.01,151.17,152.34,152.44,155.55,157.9,4761,5104,5298,5402,5496,5639,5780,5950,6208,11.99,0.082173943,1447,0.303927746,49029
2795,49031,"Piute County, Utah",131.86,134.13,135.28,134.8,135.32,134.6,134.19,135.56,137.04,935,1014,1114,1124,1156,1313,1322,1342,1359,5.18,0.039284089,424,0.453475936,49031
2796,49033,"Rich County, Utah",143.03,140.41,139.33,133.5,136.27,135.96,139.14,140.11,142.75,1298,1395,1395,1377,1421,1374,1400,1382,1392,-0.28,-0.001957631,94,0.072419106,49033
2797,49035,"Salt Lake County, Utah",144.9,145.38,145.05,145.85,146.18,146.67,147.65,148.06,148.92,608098,599749,612094,623940,637544,650799,663851,676004,689802,4.02,0.027743271,81704,0.134359922,49035
